"","id","title","date","abstract","topic"
"107","https://openalex.org/W2940103192","Improving university students’ web savvy: An intervention study","2019-09-01","Young people increasingly turn to the Internet for information about social and political issues. However, they struggle to evaluate the trustworthiness of the information they encounter online.This pilot study investigated whether a focused curricular intervention could improve university students' ability to make sound judgements of credibility.Participants (n = 67) were students in four sections of a 'critical thinking and writing' course at a university on the West Coast of the United States. Course sections were randomly assigned to treatment (n = 29) and control conditions (n = 38).We conducted a pre-and-posttest, treatment/control experiment using a 2 × 2 × 2 design (treatment condition × order × time) with repeated measures on the last factor. Students in the treatment group received two 75-min lessons on evaluating the credibility of online content. An assessment of online reasoning was administered to students 6 weeks prior to the intervention and again 5 weeks after.Students in the treatment group were significantly more likely than students in the control group to have shown gains from pretest to posttest.Results suggest that teaching students a small number of flexible heuristics that can be applied across digital contexts can improve their evaluation of online sources.","evaluation"
"108","https://openalex.org/W3089978092","Learning from text, video, or subtitles: A comparative analysis","2021-01-01","The present study investigated the influence of media (text, video, or subtitled video) on students' learning outcomes. Past studies have raised concerns about the effectiveness of learning from online videos over content-equivalent texts. Moreover, subtitled videos place additional demands on learning. Two-hundred and forty-seven undergraduate students were randomly assigned to a text, video, or subtitled-video condition, in a pretest, posttest, and delayed posttest design. The topic assigned was stem cells. Literal, inferential, and transfer questions were used to assess comprehension and learning outcomes. Results from the study confirmed the substantial equivalence of all conditions in immediate comprehension. Conversely, results confirmed the disadvantage of subtitled videos for deep learning outcomes. • Three learning modalities (video versus subtitled video versus text) were compared. • Performance in immediate comprehension outcomes was equivalent across modalities. • Calibration performance was equivalent across modalities. • In the subtitle condition performance in transfer decreased over time.","evaluation"
"109","https://openalex.org/W2572659582","Effects of computer-assisted glosses on EFL learners' vocabulary acquisition and reading comprehension in three learning conditions","2017-04-01","Abstract This study investigated the effectiveness of explicit, incidental, and intentional learning conditions on vocabulary acquisition and reading comprehension in a multimedia environment. A total of 99 university learners of English as a foreign language (EFL) were asked to read computer-based reading texts including text-picture-audio glosses of the target lexical items. In the explicit learning condition, learners received explicit instruction about the target lexical items before reading (EIG). In the intentional condition, learners were instructed to check the multimedia glosses while reading the texts (+IG) whereas in the incidental condition, they did not receive such instruction (-IG). Reading comprehension was measured through multiple-choice and written recall tests and vocabulary acquisition was measured through the vocabulary knowledge scale (VKS) and word recognition test (WRT). The results indicated that there were vocabulary gains for all the groups regardless of the learning conditions. While the EIG and +IG achieved a similar VKS performance, the EIG made greater gains of target vocabulary in the WRT. In addition, EIG was the only condition to maintain a long-term knowledge of the learned words. For reading comprehension, results varied according to the tests, with the +IG faring better in multiple-choice test and EIG achieving a higher written recall.","evaluation"
"110","https://openalex.org/W2621110471","Insights about large-scale online peer assessment from an analysis of an astronomy MOOC","2017-10-01","Abstract In this work we investigate the peer grading assignments which were an integral part of the astronomy Massive Open Online Course (MOOC) (Astronomy: Exploring Time and Space) provided through Coursera from March to May 2015. Our general goal is to assess the role of peer graded assignments in such courses and how they contribute to students’ learning and motivation. In order to achieve this broad goal we look at the peer grading process from multiple perspectives. We present an analysis of demographics for peer grading participants and show how they are different from the general course population. We also look at different aspects of peer grading assignments such as lengths of essays, time spent grading, number of gradings performed, final grades and percentage of relevant videos watched. We compare these distributions for different assignments and also their correlations on a level of individual learners. We show that participation in the first peer graded assignment is the best predictor of completion for the course as a whole. Moreover, learners who did well on the first peer graded assignment show better engagement and do better in the course overall. Finally, we report on validity and reliability of peer graders as compared to instructor graders and trained undergraduate graders.","evaluation"
"111","https://openalex.org/W2753280884","Anonymous versus identified peer assessment via a Facebook-based learning application: Effects on quality of peer feedback, perceived learning, perceived fairness, and attitude toward the system","2018-01-01","This study investigated online peer assessment within a Facebook-based learning application, with a focus on the effects of anonymity. First, it examined anonymity's effects on the distributions of affective, cognitive, and meta-cognitive peer feedback. Second, it looked at the effects of anonymity on learners' perceived learning, their perceptions of whether peer assessment was fair, and their attitudes toward the system. The study's two-group experimental design randomly assigned 32 pre-service teachers either to an identifiable condition (with the assessors' full real names attached), or an anonymous condition; and both groups were asked to provide written comments on five assessees' microteaching performance based on videos of their teaching. The results indicated that the anonymous group provided significantly more cognitive feedback (i.e., vague suggestions, the extension type of explicit suggestions for improvement), whereas the identifiable group offered more affective feedback (i.e., supporting, opposing) and more metacogntive feedback (i.e., reflective comments). The anonymous group also perceived that they had learned more from peer assessment and had more positive attitudes toward the system, but they also perceived peer comments as being less fair than the identifiable group did. The findings provide important evidence for the cognitive and pedagogical benefits of anonymity in online peer assessment among pre-service teachers. The study examined the role of anonymity in online peer assessment.Anonymity increased cognitive comments, but reduced affective comments.A higher level of perceived learning was observed in the anonymous group.The anonymous group had more positive attitude toward the system.The anonymous group had a lower level of perception that peer assessment was fair.","evaluation"
"112","https://openalex.org/W3123366285","Peer feedback or peer feedforward? Enhancing students’ argumentative peer learning processes and outcomes","2021-03-01","This study compared the effects of support for peer feedback, peer feedforward and their combination on students’ peer learning processes, argumentative essay quality and domain-specific learning. Participants were 86 BSc students who were randomly divided over 43 dyads. These dyads, in a two-factorial experimental design, were assigned to four conditions including: peer feedback (n = 22), peer feedforward (n = 22), mixed (n = 20) and control group (n = 22) conditions. An online peer feedback environment named EduTech was designed which allowed us to implement various types of support in the form of question prompts. In this online environment, students were asked to write an argumentative essay on a controversial topic, to engage in peer learning processes and to revise their essay. Overall, the results showed that students in the three experimental conditions (peer feedback, peer feedforward and their combination) benefited more than students in the control group condition (without any support) in term of peer learning processes, argumentative essay quality and domain-specific learning. However, there was no significant difference among the three experimental conditions. This implies that peer feedforward can be as important as peer feedback in collaborative learning environments which is often neglected both in theory and practice. Practitioner Notes What is already known about this topic? Writing argumentative essays is a common practice for higher education students in various disciplines which deal with controversial issues. Writing argumentative essay requires solid argumentation strategies which makes it a challenging task for higher education students. Additional instructional support is needed to help students write high-quality argumentative essays. What this paper adds? Peer learning is a promising instructional strategy for improving students’ argumentative essay writing and learning. Online support in the form of question prompts to guide students during peer learning can improve their argumentative essay writing and learning. Next to the peer feedback, peer feedforward is also a promising instructional approach to support students’ argumentative essay writing and learning. Implications for practice and/or policy Given the positive effects of peer learning processes, the use of peer feedback and peer feedforward should be given more attention by teachers to support students write high-quality argumentative essays for controversial issues. Teachers and educational designers should not only provide opportunities for students to engage in peer feedback processes (how I am doing?) but also in peer feedforward processes (where to next?).","evaluation"
"113","https://openalex.org/W3014268030","The effect of feedback on metacognition - A randomized experiment using polling technology","2020-07-01","This study explores the effects of formative feedback on students' metacognitive skills when using feedback strategies with polling technology. Using a randomized field experiment among 633 physics students in six schools in Dutch secondary education, we study assessments with the polling technology Socrative , by dividing students into three groups. Students in the cooperative group use a combination of peer discussions and teacher feedback, while students in the individual group use teacher feedback. To compare differences in metacognitive skills, students in the control group only use Socrative , but do not receive formative feedback from either teacher or peers. The results show that there is a significant positive effect of the cooperative treatment on both metacognitive skills and motivation in comparison with the control group. We find that students with low metacognitive skills benefit significantly more from the cooperative treatment than students with high metacognitive skills. No effects are found for the individual treatment. However, girls significantly increase their metacognitive skills and are more motivated than boys, when using an individual treatment. Additionally, a mediation analysis shows that motivation partially mediates the cooperative treatment and metacognitive skills. Based on these results, we recommend a combination of peer discussions and teacher feedback in physics courses. • A cooperative treatment is effective in improving metacognition. • A cooperative treatment is effective for students with low metacognitive skills. • Girls improve their metacognitive skills and motivation in an individual treatment.","evaluation"
"114","https://openalex.org/W2346549115","The effects of high/low interactive electronic storybooks on elementary school students’ reading motivation, story comprehension and chromatics concepts","2016-09-01","Providing e-books does not automatically increase readers' comprehension. E-books must be designed to facilitate students' learning effects. We designed two versions (high/low interactive) of the electronic picture book titled Color Monster's Adventure, which has a fantasy storyline and appealing art design, and embedded basic concepts of chromatology and color psychology. The low interactive e-book version contains only simple interactive buttons with narration, and the high interactive e-book version features the following three advanced functions: guidance, prompt and feedback. We conducted an experiment in a northern Taiwan elementary school with a total of 40 fourth-grade students. The results showed that the students in the high interaction group performed significantly better in reading motivation, story comprehension and chromatics concepts than their low interaction counterparts. We concluded by proposing a high interactive e-book model and providing suggestions regarding integrating proper scaffolding into designing the e-book content to improve students' reading performance. Display Omitted Emphasis on interactive features in E-books can facilitate student learning.Interactive storybooks improve motivation, comprehension, and chromatic concepts.Interactive features should be congruent with story and based on instructional design principles.Effective functions of interactive books include guidance, prompting, and feedback.Teachers could use the identified high interactive functions in reading activities.","evaluation"
"115","https://openalex.org/W4225145793","Reactivity from judgments of learning is not only due to memory forecasting: evidence from associative memory and frequency judgments","2022-04-29","Research has shown that judgments of learning (JOLs) often produce a reactive effect on the learning of cue-target pairs in which target recall differs between participants who provide item-based JOLs at study versus those who do not. Positive reactivity, or the memory improvement found when JOLs are provided, is typically observed on related pairs, while no reactivity is commonly found on unrelated pairs. In four experiments, we examined JOL reactivity effects by comparing JOL and no-JOL groups to other groups who engaged in relational-type encoding/judgment tasks. Experiment 1 replicated positive JOL reactivity effects with related pairs with an extension to symmetrically related pairs. Next, Experiment 2 found that providing judgments of associative memory-a task that does not involve memory predictions-yielded equivalent reactivity patterns as JOLs. Experiment 3 replicated this reactivity pattern using a frequency of co-occurrence judgment task. Finally, In Experiment 4, a similar positive reactivity pattern was found using a relational encoding task when compared to a standard JOL. Collectively, our results suggest that previous JOL reactivity patterns are not solely due to memory forecasting processes via JOLs and likely reflect relational encoding that is strategically applied towards related, but not unrelated pairs.The online version contains supplementary material available at 10.1007/s11409-022-09301-2.","evaluation"
"116","https://openalex.org/W4287958405","The Application of Blended Learning with a Community Science Technology Approach to Improve Student Learning Outcomes in Higher Education","2022-07-26","This study aims to analyze the effect of the blended learning science and technology community approach on student learning outcomes in higher education. The research design used in this study was quasi-experimental with The Matching-Only Post-test-Only Control Group Design. A total of 120 students participated in this study. Subjects were divided into 2 groups, namely the control group (K1) and the treatment group (K2). The instrument of learning outcomes items will first be tested for validity and reliability, then the learning outcomes data that have been obtained will be analyzed using the independent t-test method. The results of this study indicate that the data from the validity test items of the learning outcomes test instrument, out of 40 question items, there are 38 items that are declared valid. reliability test results with an alpha coefficient of 0.880 so that the learning outcomes test instrument is said to be reliable and consistent in data collection. The results of the t-test obtained P &lt;0.05, meaning that there is a significant effect of blended learning with the science technology approach of society on learning outcomes. It can be concluded that blended learning with a community science technology approach can improve student learning outcomes in higher education. It is hoped that blended learning can be used and developed again in learning in higher education.","evaluation"
"117","https://openalex.org/W4282983277","Effectiveness of online regulation scaffolds on peer feedback provision and uptake: A mixed methods study","2022-06-01","Providing quality peer feedback and processing and using the received feedback are cognitively challenging activities of formative peer assessment (FPA) for students. The use of technological tools involving theoretically-grounded instructional scaffolds can be one promising solution to support these activities. Accordingly, this mixed methods research utilized scaffolds in an online environment that can activate self-regulated and co-regulated learning during FPA and investigated their impact on peer feedback provision and uptake. It included 70 ninth-grade students assigned into two groups to perform FPA activities for two writing tasks either with online regulation scaffolds (ORS) or without them. Using a new online FPA environment developed by the authors, they composed a story and poem in the first and second writing tasks, respectively. Results regarding peer feedback provision revealed that feedback in the group using ORS was briefer in two writing tasks, but it had significantly higher quality in the first writing task. In terms of feedback uptake, ORS led to more likelihood of reading peer feedback in the first writing task, but the percentage of students revising their performance was similar independent of ORS. Students’ experiences highlighted the role of feedback requests and goal setting and planning. Besides ORS, qualitative results called attention to the influence of task, learner, and feedback characteristics. Overall, this study concludes that ORS can be beneficial for improving peer feedback provision and uptake, especially in the first FPA practices for complex performance tasks. Moreover, it contributes to the development of the FPA model and guides the instructional design of online FPA environments with empirical evidence. • Online regulation scaffolds (ORS) were designed for peer assessment of writings. • ORS promoted peer feedback quality and reading peer feedback in the first writing. • Students emphasized the role of feedback requests and goal setting and planning. • Feedback use and task, learner, and feedback characteristics need more attention. • An assessment model for regulated learning was modified to remark task conditions.","evaluation"
"118","https://openalex.org/W2017678097","Understanding the MOOCs continuance: The role of openness and reputation","2015-01-01","Massive Open Online Courses (MOOCs) are classes delivered in an online environment with several features that are different from previous approaches to online education. The effectiveness of MOOCs is an open question as completion rates are substantially less than traditional online education courses. The objective of this study is to identify factors that enhance an individual' intention to continue using MOOCs, which a limited amount of research has previously explored. A research model based on the information systems continuance expectation-confirmation model is proposed and tested with data collected in a large-scale study. The research model explained a substantial percentage of the variance for the intention to continue using MOOCs, which is significantly influenced by perceived reputation, perceived openness, perceived usefulness, perceived, and user satisfaction. Perceived reputation and perceived openness were the strongest predictors and have not previously been examined in the context of MOOCs. This study explores what influences an individual's intention to continue using MOOCs.This study examines the role of openness and reputation in the context of MOOCs.Reputation and openness are the strongest predictors of continuance to use MOOCs.","evolution"
"119","https://openalex.org/W2921324832","Adaptive gamification in e-learning based on students’ learning styles","2021-05-19","With the removal of the barriers of time and distance, E-learning platforms have attracted millions of learners, but these platforms are experiencing a significant drop-out ratio. One of the primar...","evolution"
"120","https://openalex.org/W2791021147","Dropout Prediction in MOOCs: Using Deep Learning for Personalized Intervention","2019-06-01","Massive open online courses (MOOCs) show great potential to transform traditional education through the Internet. However, the high attrition rates in MOOCs have often been cited as a scale-efficacy tradeoff. Traditional educational approaches are usually unable to identify such large-scale number of at-risk students in danger of dropping out in time to support effective intervention design. While building dropout prediction models using learning analytics are promising in informing intervention design for these at-risk students, results of the current prediction model construction methods do not enable personalized intervention for these students. In this study, we take an initial step to optimize the dropout prediction model performance toward intervention personalization for at-risk students in MOOCs. Specifically, based on a temporal prediction mechanism, this study proposes to use the deep learning algorithm to construct the dropout prediction model and further produce the predicted individual student dropout probability. By taking advantage of the power of deep learning, this approach not only constructs more accurate dropout prediction models compared with baseline algorithms but also comes up with an approach to personalize and prioritize intervention for at-risk students in MOOCs through using individual drop out probabilities. The findings from this study and implications are then discussed.","evolution"
"121","https://openalex.org/W3130481949","A Review of Content-Based and Context-Based Recommendation Systems","2021-02-12","In our work, we have presented two widely used recommendation systems. We have presented a context-aware recommender system to filter the items associated with user’s interests coupled with a context-based recommender system to prescribe those items. In this study, context-aware recommender systems perceive the user’s location, time, and company. The context-based recommender system retrieves patterns from World Wide Web-based on the user’s past interactions and provides future news recommendations. We have presented different techniques to support media recommendations for smartphones, to create a framework for context-aware, to filter E-learning content, and to deliver convenient news to the user. To achieve this goal, we have used content-based, collaborative filtering, a hybrid recommender system, and implemented a Web ontology language (OWL). We have also used the Resource Description Framework (RDF), JAVA, machine learning, semantic mapping rules, and natural ontology languages that suggest user items related to the search. In our work, we have used E-paper to provide users with the required news. After applying the semantic reasoning approach, we have concluded that by some means, this approach works similarly as a content-based recommender system since by taking the gain of a semantic approach, we can also recommend items according to the user’s interests. In a content-based recommender system, the system provides additional options or results that rely on the user’s ratings, appraisals, and interests.","evolution"
"122","https://openalex.org/W2965707067","Review of ontology-based recommender systems in e-learning","2019-12-01","Abstract In recent years there has been an enormous increase in learning resources available online through massive open online courses and learning management systems. In this context, personalized resource recommendation has become an even more significant challenge, thereby increasing research in that direction. Recommender systems use ontology, artificial intelligence, among other techniques to provide personalized recommendations. Ontology is a way to model learners and learning resources, among others, which helps to retrieve details. This, in turn, generates more relevant materials to learners. Ontologies have benefits of reusability, reasoning ability, and supports inference mechanisms, which helps to provide enhanced recommendations. The comprehensive survey in this paper gives an overview of the research in progress using ontology to achieve personalization in recommender systems in the e-learning domain.","evolution"
"123","https://openalex.org/W2754780169","Refining success and dropout in massive open online courses based on the intention–behavior gap","2017-09-12","In this paper we present an alternative typology for determining success and dropout in massive open online courses (MOOCs). This typology takes the perspectives of MOOC-takers into account and is based on the their intentions and subsequent behaviour. An explorative study using two MOOCs was carried out to test the applicability of the typology. Following the traditional approach based on course completion to identify educational success, success rates were 6.5 and 5.6%. The success rates from the perspectives of the MOOC-taker were 59 and 70%. These findings demonstrate that merely looking at course completion as a measure for success does not suffice in the context of MOOCs. This change in addressing MOOC success and dropout provides an alternative view and demonstrates the importance of MOOC-takers’ perspectives.","evolution"
"124","https://openalex.org/W2890637277","Using supervised machine learning on large-scale online forums to classify course-related Facebook messages in predicting learning achievement within the personal learning environment","2020-01-02","ABSTRACTThis paper demonstrated the use of the supervised Machine Learning (ML) for text classification to predict students’ final course grades in a hybrid Advanced Statistics course and exhibited...","evolution"
"125","https://openalex.org/W3007158916","Prediction of students’ early dropout based on their interaction logs in online learning environment","2020-02-19","Online learning has become more popular in higher education since it adds convenience and flexibility to students’ schedule. But, it has faced difficulties in the retention of the continuity of stu...","evolution"
"126","https://openalex.org/W2797607701","Key factors in learners’ satisfaction with the e-learning system at the University of Dar es Salaam, Tanzania","2018-09-16","This study aimed to identify key factors that have an influence on learners’ satisfaction with the e-learning system at the University of Dar es Salaam, Tanzania, using a modified, updated DeLone and McLean (D&amp;M) (2003) model. The research model was tested against regression analysis using a sample of 153 enrolled students. The study found that system quality, instructor quality, and service quality had a significant positive effect on learners’ satisfaction, with service quality being the strongest predictor. However, course quality was found to have no significant effect on learners’ satisfaction with the e-learning system. The findings from this study will help institutions that are planning or implementing e-learning systems to enhance learners’ satisfaction and, consequently, increase systems success. The implications of these findings are discussed.","evolution"
"127","https://openalex.org/W2802054559","Predicting student performance in a blended MOOC","2018-10-01","Predicting student performance is a major tool in learning analytics. This study aims to identify how different measures of massive open online course (MOOC) data can be used to identify points of improvement in MOOCs. In the context of MOOCs, student performance is often defined as course completion. However, students could have other learning objectives than MOOC completion. Therefore, we define student performance as obtaining personal learning objective(s). This study examines a subsample of students in a graduate-level blended MOOC who shared on-campus course completion as a learning objective. Aggregated activity frequencies, specific course item frequencies, and order of activities were analysed to predict student performance using correlations, multiple regressions, and process mining. All aggregated MOOC activity frequencies related positively to on-campus exam grade. However, this relation is less clear when controlling for past performance. In total, 65% of the specific course items showed significant correlations with final exam grade. Students who passed the course spread their learning over more days compared with students who failed. Little difference was found in the order of activities within the MOOC between students who passed and who failed. The results are combined with course evaluations to identify points of improvement within the MOOC.","evolution"
"128","https://openalex.org/W2961584881","A multi-analytical approach to modeling of customer satisfaction and intention to use in Massive Open Online Courses (MOOC)","2020-11-16","The purpose of this study is to classify the predictors of satisfaction and intention to use in Massive Open Online Courses (MOOC). Informed by a scientific literature review, this work poses a beh...","evolution"
"129","https://openalex.org/W3005281502","Identifying key factors affecting college students’ adoption of the e-learning system in mandatory blended learning environments","2020-02-06","The successful application of the e-learning system is of great significance to the implementation, management and continuous improvement of blended learning in higher education. Hence, we focused ...","evolution"
"130","https://openalex.org/W2991302587","Key characteristics in designing massive open online courses (MOOCs) for user acceptance: an application of the extended technology acceptance model","2019-11-27","ABSTRACTIn spite of the proliferation of Massive Open Online Courses (MOOCs) in higher education, factors influencing user acceptance of MOOCs are not well understood. This study is intended to inv...","evolution"
"131","https://openalex.org/W2467209171","Choosing the Right Learning Management System (LMS) for the Higher Education Institution Context: A Systematic Review","2016-06-27","A Learning Management System (LMS) is one e-learning tool that has been widely used to improve students’ learning experience and the construction of their understanding of certain topics. This concept paper discusses a number of potential Learning Management Systems (LMS) that can be utilised for teaching and learning processes in the context of Higher Education Institutions, for example Moodle, ATutor, Blackboard and SuccessFactors. The comparison is made based on a literature review of the characteristics of the selected LMS providers. Among the characteristics considered are flexibility, ease of use, accessibility and user-friendliness. This paper also provides some conclusions on the selection of the platform to be used. The results of this study give readers information to make their own decisions when choosing an LMS platform based on the needs of their institution.","evolution"
"132","https://openalex.org/W1898142196","Survey of learning experiences and influence of learning style preferences on user intentions regarding MOOCs","2015-05-01","With the rapid development of web techniques, information and communication technology is being increasingly used in curricula, and learning portfolios can be automatically retrieved and maintained as learners interact through e-learning platforms. Further, massive open online courses (MOOCs), which apply such technology to provide open access to hundreds and thousands of learners, have recently gained popularity in higher education. Learning styles refer to an individual's approach to learning based on their preferences, strengths and weaknesses. It was speculated that different learning styles could affect a learner's preference for MOOCs. Therefore, in this study, we investigated the influence of learning styles on the learners' intentions to use MOOCs. The participants comprised 184 undergraduate students, who were surveyed regarding their learning experiences, motivation and intentions to use MOOCs. The results showed that learners with a high-reflective learning style tended to have less experience in using MOOCs. Using the K-means algorithm, we also clustered the multiple learning styles and found a 90% probability that the type of learning styles does influence learner intentions. Finally, we explored the reasons why learners used MOOCs, analyzed the learning approaches that could assist learning in MOOCs and examined the correlation between learning styles and user intention.","evolution"
"133","https://openalex.org/W2999021868","Deep Learning: The Impact on Future eLearning","2020-01-15","eLearning as technology becomes more affordable in higher education but having a big barrier in the cost of developing its resources. Deep learning using artificial intelligence continues to become more and more popular and having impacts on many areas of eLearning. It offers online learners of the future with intuitive algorithms and automated delivery of eLearning content through modern LMS platforms. This paper aims to survey various applications of deep learning approaches for developing the resources of the eLearning platform, in which predictions, algorithms, and analytics come together to create more personalized future eLearning experiences. In addition, deep learning models for developing the contents of the eLearning platform, deep learning framework that enable deep learn-ing systems into eLearning and its development, benefits &amp; future trends of deep learning in eLearning, the relevant deep learning-based artificial intelligence tools and a platform enabling the developer and learners to quickly reuse resources are clearly summarized. Thus, deep learning has evolved into developing ways to re-purpose existing resources can mitigate the expense of content development of future eLearning.","evolution"
"134","https://openalex.org/W2033278032","Prediction of Student Dropout in E-Learning Program Through the Use of Machine Learning Method","2015-02-21","The high rate of dropout is a serious problem in E-learning program. Thus it has received extensive concern from the education administrators and researchers. Predicting the potential dropout students is a workable solution to prevent dropout. Based on the analysis of related literature, this study selected student’s personal characteristic and academic performance as input attributions. Prediction models were developed using Artificial Neural Network (ANN), Decision Tree (DT) and Bayesian Networks (BNs). A large sample of 62375 students was utilized in the procedures of model training and testing. The results of each model were presented in confusion matrix, and analyzed by calculating the rates of accuracy, precision, recall, and F-measure. The results suggested all of the three machine learning methods were effective in student dropout prediction, and DT presented a better performance. Finally, some suggestions were made for considerable future research.","evolution"
"135","https://openalex.org/W3111672772","Evaluation of Students’ Flow State in an E-learning Environment Through Activity and Performance Using Deep Learning Techniques","2021-09-01","Estimating the flow state of students in a course allows evaluating their sentimental state and the challenges they are facing. In e-learning platforms, the evaluation of flow state is a complex task because it depends on the ability to extract the parameters that better reflect the activity and effort of students. In this scope, the current study proposes a method based on flow theory aiming to provide information about the students' flow state in a course that is taught in an e-learning environment. First, the interaction of students with an e-learning platform that comprises classical e-learning pages and a timeline tool is analyzed, using activity heatmaps and deep neural networks. Then, by taking also in account their grades, the flow state of students is calculated. The resulted data are validated with a statistical analysis that also utilizes student surveys. In order to guarantee that this method is applicable to various profiles, students from different faculties participated in this study. In a period where education is rapidly adapting to online lectures and e-learning platforms, the estimation of student's flow state in e-learning environments can provide useful feedback and data to students and educators.","evolution"
"136","https://openalex.org/W2956969047","Digital neocolonialism and massive open online courses (MOOCs): colonial pasts and neoliberal futures","2019-07-11","ABSTRACTThrough evaluating dominant MOOC platforms created by Western universities, I argue that MOOCs on such platforms tend to embed Western-centric epistemologies and propagate this without ques...","evolution"
"137","https://openalex.org/W3048632235","MOOC student dropout prediction model based on learning behavior features and parameter optimization","2020-08-12","Since the advent of massive open online courses (MOOC), it has been the focus of educators and learners around the world, however the high dropout rate of MOOC has had a serious negative impact on ...","evolution"
"138","https://openalex.org/W4223619155","Research on Constructing Online Learning Performance Prediction Model Combining Feature Selection and Neural Network","2022-04-12","Learning performance prediction can help teachers find students who tend to fail as early as possible so as to give them timely help, which is of great significance for online education. With the availability of online data and the continuous de-velopment of machine learning technology, learning performance prediction in large-scale online education is gaining new momentum. In order to understand the performance of different machine learning algorithms in predicting multi-category learning performance in large-scale online education, this study com-pares five machine learning algorithms including logic regression, decision tree algorithm, naive Bayes, support vector machine and deep neural network. Based on 100000 data records in the edX open dataset, this study models and forecasts students' learning performance with six online learning behaviors as the eigenval-ues. In the process of modeling, missing value estimation and normalization pre-processing are carried out on the original data at first. After that, six datasets of different sizes are divided as input data. Next, the performance of the five algo-rithms is tested on data sets of different sizes. Finally, SFS, SBS and multiple re-gression analysis are used to explore the effect of behavioral feature selection on algorithm performance. The research was validated and evaluated by three met-rics: precision, recall and F1 score. The results show that the F1 score of the deep neural network with multiple regression analysis feature selection achieves 99.25% in the large-scale dataset, outperforming the related other models by 1.25%.","evolution"
"139","https://openalex.org/W4229445231","Learners' Autonomous Learning Behavior in Distance Reading Based on Big Data","2022-05-10","Some learners couldn’t get ideal learning results from distance education, to find out the root of this problem, their learning behavior and initiative should be analyzed in real time. However, in existing research results, the collected distance learning behavior data of learners are not pertinent enough, the extraction methods of big data are not proper enough, and the analysis models of learning behavior are not scientific enough. For these reasons, this paper analyzed the autonomous learning behavior of learners during distance reading based on big data, and gave the analysis contents and methods. In the text, a sequence diagram transformation method that is self-adaptive to long and short sequences had been introduced to process the learning behavior data of learners, who were then classified according to the features of different autonomous learning behavior sequences. Then, an attribute reduction algorithm based on improved Bayesian fuzzy rough set was adopted for attribute reduction, and the behavior indexes that are closely related to the autonomous learning effect of learners were selected for correlation analysis. After that, this paper proposed a method for detecting non-autonomous learning behavior based on multiple time scales, combining short-term autonomous learning pattern with long-term autonomous learning behavior and resource access behavior, this paper also analyzed the typical autonomous learning pattern of learners through the learning of hidden layer features. At last, experimental results proved the effectiveness of the proposed analysis method.","evolution"
"140","https://openalex.org/W4223427238","The Evaluation of User Experience on Learning Management Systems Using UEQ","2022-04-12","The rapid development and improvement of learning management system (LMS) is driven by the rise of ubiquitous computing. As LMS design shifts from technology-centric to user-centric, developers need to prioritize user experience (UX) to improve their LMS. LMS as part of an e-learning system can benefit from UX research to measure ease of use and user satisfaction. Many academic institutions around the world prefer to use their own customized LMS, such as: B. Moodle is an open source LMS platform built and maintained by most Jordanian universities. Therefore, UX evaluation and measurement is very important for LMS. Several studies have been conducted to analyze and measure LMS products for user feedback. On the other hand, these studies only partially consider LMS products. Instead of observing the quality of LMS, they conducted a study focused on comparing LMS and gaining awareness. The purpose of this study is to collect comments and feedback and evaluate the UX when dealing with LMS. Using Moodle as a case study, this study evaluates the user experience of LMS. Data were collected from 867 participants from various Jordanian institutions using LMS. An online survey was prepared and distributed through various social media groups. This study proposes to use the UX Survey Tool (UEQ) to evaluate and quantify the user experience of LMS. This study aims to get feedback and evaluate and identify the UX while interacting with the LMS. In general, implementing a user experience questionnaire to evaluate and evaluate an LMS provides not only complete user awareness, but also the relative quality level of the LMS. The results provide feedback and support assistance in the implementation of the LMS.","evolution"
